Project,Study Area,Transect,Point,Protocol,Visit,Date,Start Time,End Time,Observ Time,Time Bin ID,Time Bin,Count,Spp,Common Name,Scientific Name,Detection Cue,DistanceBin,DetectionLocationNm
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:27:00,4,4,1,SPTO,Spotted Towhee,Pipilo maculatus,C,40,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:27:00,4,4,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,70,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:28:00,5,5,1,NOFL,Northern Flicker,Colaptes auratus,C,95,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:28:00,5,5,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,110,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:29:00,6,6,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,85,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:33:00,10,10,1,STJA,Steller's Jay,Cyanocitta stelleri,C,90,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:33:00,10,10,1,ATFL,Ash-throated Flycatcher,Myiarchus cinerascens,S,105,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:24:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,130,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,110,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,60,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,60,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,75,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,80,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,150,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,45,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,C,85,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:58:00,1,1,1,BHCO,Brown-headed Cowbird,Molothrus ater,S,55,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:59:00,2,2,1,CAVI,Cassin's Vireo,Vireo cassinii,S,60,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,8:59:00,2,2,1,HOWR,House Wren,Troglodytes aedon,S,65,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,9:03:00,6,6,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,40,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,9:03:00,6,6,1,SPTO,Spotted Towhee,Pipilo maculatus,C,40,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,2,6/23/19,8:58:00,9:08:00,9:06:00,9,9,1,MODO,Mourning Dove,Zenaida macroura,V,85,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,1,6/21/19,6:43:00,6:53:00,6:43:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,80,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,1,6/21/19,6:43:00,6:53:00,6:43:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,1,6/21/19,6:43:00,6:53:00,6:43:00,1,1,1,BRCR,Brown Creeper,Certhia americana,C,40,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,1,6/21/19,6:43:00,6:53:00,6:43:00,1,1,1,SWTH,Swainson's Thrush,Catharus ustulatus,C,70,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,1,6/21/19,6:43:00,6:53:00,6:44:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,C,20,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,1,6/21/19,6:43:00,6:53:00,6:48:00,6,6,1,ATFL,Ash-throated Flycatcher,Myiarchus cinerascens,S,35,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,1,6/21/19,6:43:00,6:53:00,6:49:00,7,7,4,BHCO,Brown-headed Cowbird,Molothrus ater,V,30,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,1,6/21/19,6:43:00,6:53:00,6:51:00,9,9,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,35,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,1,6/21/19,6:43:00,6:53:00,6:51:00,9,9,1,XXHU,Unid. Hummingbird,Trochilidae sp.,C,20,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,1,6/21/19,6:43:00,6:53:00,6:51:00,9,9,1,BUSH,Bushtit,Psaltriparus minimus,C,25,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:14:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,45,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:14:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,80,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:14:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,V,35,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:14:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,55,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:14:00,1,1,2,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,30,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:14:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,60,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:14:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,V,25,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:14:00,1,1,1,BRCR,Brown Creeper,Certhia americana,C,40,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:14:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,V,35,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:14:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,20,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:15:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,S,30,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:15:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,S,60,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:15:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,45,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:19:00,6,6,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,70,
CHRISADLAM,MULT,P238,238,KBO_VRPC_4,2,6/23/19,9:14:00,9:24:00,9:23:00,10,10,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,V,20,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,1,6/21/19,7:48:00,7:58:00,7:48:00,1,1,1,AMRO,American Robin,Turdus migratorius,V,70,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,1,6/21/19,7:48:00,7:58:00,7:48:00,1,1,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,110,O
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,1,6/21/19,7:48:00,7:58:00,7:49:00,2,2,1,CAVI,Cassin's Vireo,Vireo cassinii,S,25,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,1,6/21/19,7:48:00,7:58:00,7:49:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,80,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,1,6/21/19,7:48:00,7:58:00,7:52:00,5,5,1,LAZB,Lazuli Bunting,Passerina amoena,S,140,O
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,1,6/21/19,7:48:00,7:58:00,7:56:00,9,9,1,WETA,Western Tanager,Piranga ludoviciana,C,40,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,1,6/21/19,7:48:00,7:58:00,7:57:00,10,10,1,GCKI,Golden-crowned Kinglet,Regulus satrapa,C,45,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,1,6/21/19,7:48:00,7:58:00,7:57:00,10,10,1,STJA,Steller's Jay,Cyanocitta stelleri,C,65,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,1,6/21/19,7:48:00,7:58:00,7:48:00,1,1,1,AMRO,American Robin,Turdus migratorius,S,60,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,1,6/21/19,7:48:00,7:58:00,7:49:00,2,2,1,CAVI,Cassin's Vireo,Vireo cassinii,S,70,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,2,6/23/19,7:00:00,7:10:00,7:00:00,1,1,2,STJA,Steller's Jay,Cyanocitta stelleri,C,75,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,2,6/23/19,7:00:00,7:10:00,7:00:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,80,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,2,6/23/19,7:00:00,7:10:00,7:00:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,2,6/23/19,7:00:00,7:10:00,7:00:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,130,O
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,2,6/23/19,7:00:00,7:10:00,7:02:00,3,3,1,BRCR,Brown Creeper,Certhia americana,C,20,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,2,6/23/19,7:00:00,7:10:00,7:02:00,3,3,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,S,120,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,2,6/23/19,7:00:00,7:10:00,7:02:00,3,3,1,AMRO,American Robin,Turdus migratorius,S,70,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,2,6/23/19,7:00:00,7:10:00,7:04:00,5,5,1,CAVI,Cassin's Vireo,Vireo cassinii,S,35,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,2,6/23/19,7:00:00,7:10:00,7:09:00,10,10,1,SPTO,Spotted Towhee,Pipilo maculatus,S,130,
CHRISADLAM,MULT,P239,239,KBO_VRPC_4,2,6/23/19,7:00:00,7:10:00,7:09:00,10,10,1,AMRO,American Robin,Turdus migratorius,V,20,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,1,6/21/19,8:35:00,8:45:00,8:35:00,1,1,1,AMRO,American Robin,Turdus migratorius,V,20,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,1,6/21/19,8:35:00,8:45:00,8:35:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,30,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,1,6/21/19,8:35:00,8:45:00,8:35:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,80,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,1,6/21/19,8:35:00,8:45:00,8:35:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,75,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,1,6/21/19,8:35:00,8:45:00,8:35:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,30,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,1,6/21/19,8:35:00,8:45:00,8:35:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,60,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,1,6/21/19,8:35:00,8:45:00,8:37:00,3,3,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,95,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,1,6/21/19,8:35:00,8:45:00,8:37:00,3,3,1,STJA,Steller's Jay,Cyanocitta stelleri,C,80,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,1,6/21/19,8:35:00,8:45:00,8:40:00,6,6,1,LAZB,Lazuli Bunting,Passerina amoena,S,60,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,1,6/21/19,8:35:00,8:45:00,8:40:00,6,6,1,CAVI,Cassin's Vireo,Vireo cassinii,S,65,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:38:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,85,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:38:00,1,1,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,150,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:45:00,8,8,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,45,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:46:00,9,9,1,HAWO,Hairy Woodpecker,Picoides villosus,C,85,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:46:00,9,9,1,SPTO,Spotted Towhee,Pipilo maculatus,S,60,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:47:00,10,10,2,AMRO,American Robin,Turdus migratorius,V,20,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:38:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,70,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:38:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,40,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:38:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,60,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:38:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,75,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:38:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,90,
CHRISADLAM,MULT,P240,240,KBO_VRPC_4,2,6/23/19,7:38:00,7:48:00,7:38:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,110,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,1,6/21/19,9:28:00,9:38:00,9:28:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,1,6/21/19,9:28:00,9:38:00,9:28:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,110,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,1,6/21/19,9:28:00,9:38:00,9:28:00,1,1,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,80,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,1,6/21/19,9:28:00,9:38:00,9:28:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,90,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,1,6/21/19,9:28:00,9:38:00,9:28:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,60,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,1,6/21/19,9:28:00,9:38:00,9:29:00,2,2,1,NOFL,Northern Flicker,Colaptes auratus,S,120,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,1,6/21/19,9:28:00,9:38:00,9:32:00,5,5,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,85,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,1,6/21/19,9:28:00,9:38:00,9:34:00,7,7,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,80,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,1,6/21/19,9:28:00,9:38:00,9:34:00,7,7,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,75,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,1,6/21/19,9:28:00,9:38:00,9:36:00,9,9,1,BRCR,Brown Creeper,Certhia americana,S,90,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,2,6/23/19,6:37:00,6:47:00,6:37:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,110,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,2,6/23/19,6:37:00,6:47:00,6:37:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,V,45,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,2,6/23/19,6:37:00,6:47:00,6:37:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,55,
CHRISADLAM,MULT,P241,241,KBO_VRPC_4,2,6/23/19,6:37:00,6:47:00,6:44:00,8,8,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,110,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:17:00,1,1,2,HAWO,Hairy Woodpecker,Picoides villosus,C,55,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:17:00,1,1,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,85,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:17:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:17:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,110,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:17:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,V,30,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:18:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,S,55,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:20:00,4,4,1,NOFL,Northern Flicker,Colaptes auratus,S,150,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:23:00,7,7,1,STJA,Steller's Jay,Cyanocitta stelleri,V,60,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:25:00,9,9,1,AMRO,American Robin,Turdus migratorius,S,65,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:26:00,10,10,1,BRCR,Brown Creeper,Certhia americana,C,45,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:17:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,90,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,1,6/21/19,10:17:00,10:27:00,10:17:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,115,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:02:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,45,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:02:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:02:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,60,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:02:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,C,85,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:02:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,90,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:02:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,45,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:02:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,65,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:03:00,2,2,1,BRCR,Brown Creeper,Certhia americana,V,15,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:03:00,2,2,1,HOWR,House Wren,Troglodytes aedon,C,40,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:03:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,75,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:05:00,4,4,2,STJA,Steller's Jay,Cyanocitta stelleri,C,90,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:09:00,8,8,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,30,
CHRISADLAM,MULT,P242,242,KBO_VRPC_4,2,6/23/19,6:02:00,6:12:00,6:11:00,10,10,1,NOFL,Northern Flicker,Colaptes auratus,V,70,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:03:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,C,30,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:03:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,45,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:03:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,65,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:03:00,1,1,2,STJA,Steller's Jay,Cyanocitta stelleri,C,75,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:03:00,1,1,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,C,70,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:03:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,85,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:04:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:05:00,3,3,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,75,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:05:00,3,3,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,95,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:06:00,4,4,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,60,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,1,6/25/19,6:03:00,6:13:00,6:11:00,9,9,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,20,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,2,6/27/19,7:37:00,7:47:00,7:37:00,1,1,2,STJA,Steller's Jay,Cyanocitta stelleri,V,60,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,2,6/27/19,7:37:00,7:47:00,7:37:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,C,60,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,2,6/27/19,7:37:00,7:47:00,7:37:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,45,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,2,6/27/19,7:37:00,7:47:00,7:37:00,1,1,1,NOFL,Northern Flicker,Colaptes auratus,S,80,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,2,6/27/19,7:37:00,7:47:00,7:38:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,2,6/27/19,7:37:00,7:47:00,7:40:00,4,4,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,110,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,2,6/27/19,7:37:00,7:47:00,7:40:00,4,4,1,SPTO,Spotted Towhee,Pipilo maculatus,S,90,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,2,6/27/19,7:37:00,7:47:00,7:41:00,5,5,1,CAVI,Cassin's Vireo,Vireo cassinii,S,120,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,2,6/27/19,7:37:00,7:47:00,7:45:00,9,9,1,BRCR,Brown Creeper,Certhia americana,C,80,
CHRISADLAM,RX,P243,243,KBO_VRPC_4,2,6/27/19,7:37:00,7:47:00,7:46:00,10,10,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,80,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:17:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,120,
