sum.taxonomy	EB01	EB02	EB03	EB04	EB05	EB06	EB07	EB08	EB09	EB10	EB11	EB12	EB13	EB14	EB15	EB16	EB17	EB18
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;Sorangiineae bacterium 706;	0	0	0	0	0	0	0	0	1	7	3	1	2	4	4	0	1	2
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;Sorangiineae bacterium HB-1;	0	0	0	0	0	0	0	1	0	3	2	0	0	1	0	0	1	2
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Phaselicystidaceae;Phaselicystis;Phaselicystis flava;	0	1	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Aetherobacter;;	0	0	10	0	1	1	1	3	12	7	1	0	2	1	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Aetherobacter;Aetherobacter rufus;	0	0	0	0	0	0	2	0	0	3	1	1	0	1	3	0	1	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Aetherobacter;Aetherobacter sp. SBSr008;	0	1	0	7	1	7	6	2	11	2	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces;;	0	0	1	1	2	0	5	4	2	0	0	0	1	0	2	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;NA;;	6	0	0	0	0	1	2	3	1	50	15	15	5	18	24	11	4	3
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Polyangium;;	0	1	39	1	52	0	0	0	17	0	1	0	0	0	0	0	1	2
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Polyangium;Polyangium sp. 10-7;	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Racemicystis;Racemicystis crocea;	0	1	13	2	2	3	1	2	5	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium;Sorangium cellulosum;	0	6	62	13	24	36	67	30	54	0	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;Sandaracinus;Sandaracinus amylolyticus;	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;Candidatus Babela;Candidatus Babela massiliensis;	0	0	3	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	2	0	0	0	0	0	0	0	0	41	20	2	9	9	5	7	13	3
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;delta proteobacterium pACH72;	0	12	17	6	3	16	37	33	16	0	0	0	0	0	1	1	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;delta proteobacterium SCGC AAA240-E03;	0	0	10	0	1	17	23	11	4	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;delta proteobacterium SCGC AAA300-E06;	0	2	0	0	0	4	1	4	1	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;delta proteobacterium WX152;	0	0	2	1	0	0	4	6	14	1	6	0	0	0	0	3	1	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;NA;;	0	0	24	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;Thermobaculum sp. enrichment culture clone VanCtr100;	0	1	0	2	1	0	1	2	3	0	0	0	1	1	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas sp. Gp-3-7.1;	2	0	1	0	0	0	2	1	8	38	15	0	0	11	3	2	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;NA;;	0	1	16	9	7	35	51	14	17	0	0	0	0	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;;	0	0	3	0	0	0	1	0	2	1	1	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia fergusonii;	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;;	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;;	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella sp. 4109;	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;;;	0	10	41	7	15	4	16	15	23	1	2	0	0	2	1	1	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;NA;;	0	0	0	0	0	1	0	0	0	0	0	19	0	1	1	1	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia sp. mixed culture J1-1F;	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;Aquicella siphonis;	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;;	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;NA;;	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;;	0	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methyloparacoccus;Methyloparacoccus murrellii;	0	0	9	3	37	0	0	0	0	1	0	1	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	40	0	0	3	0	0	0	0	0	190	64	98	17	67	68	25	25	23
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;endosymbiont of Ridgeia piscesae;	14	0	0	0	1	0	0	5	6	64	54	17	8	27	25	51	7	4
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Gammaproteobacteria bacterium SJR-13A;	2	0	1	0	0	0	0	0	1	8	2	6	0	1	3	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;gamma proteobacterium CN40;	1	1	3	0	0	0	0	0	2	3	0	2	0	0	1	0	2	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;gamma proteobacterium DFTK16;	0	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	3
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;gamma proteobacterium SCGC AAA007-P21;	0	0	0	0	1	0	0	2	0	8	1	0	7	7	3	2	2	2
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;gamma proteobacterium SCGC AAA044-G09;	0	0	0	0	0	0	0	0	7	1	0	0	0	1	0	0	1	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;gamma proteobacterium SCGC AAA278-F08;	0	0	2	0	0	0	0	0	1	1	1	1	2	0	1	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;gamma proteobacterium UMB6E;	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	6	1	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Olavius algarvensis Gamma 3 endosymbiont;	2	0	282	22	15	12	5	22	24	8	0	2	0	2	0	1	0	2
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;sulfur-oxidizing bacterium OAII2;	0	0	0	0	1	1	1	3	0	2	0	0	0	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;NA;;	3	0	0	1	1	1	1	0	0	24	1	2	4	7	8	1	2	1
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Nevskia;Nevskia soli;	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Panacagrimonas;Panacagrimonas perspica;	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	2	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Povalibacter;;	0	0	0	0	0	1	1	0	1	9	0	3	0	4	3	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Povalibacter;Povalibacter uvarum;	0	1	2	0	1	0	0	0	0	19	5	0	0	2	1	0	0	1
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Steroidobacter;;	0	0	0	1	0	1	8	3	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Steroidobacter;Steroidobacter flavus;	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;NA;gamma proteobacterium Y-134;	0	1	21	6	1	2	22	10	19	2	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;;	11	0	0	0	0	0	3	0	0	36	39	183	22	13	18	13	18	38
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;NA;;;	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Beggiatoa;Beggiatoa sp. CSO1;	0	0	0	1	0	1	33	0	0	0	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;NA;;;	0	0	0	0	0	0	10	2	3	39	7	14	1	7	0	1	0	4
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Aquimonas;Aquimonas sp. enrichment culture clone 03SUJ1;	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;;	0	0	1	0	0	0	2	2	1	6	0	1	0	0	2	2	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;Dokdonella fugitiva;	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella sp. CHNCT13;	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Luteibacter;;	0	0	0	0	2	0	0	0	0	3	0	1	0	1	1	1	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Luteibacter;Luteibacter rhizovicinus;	1	0	0	1	0	2	16	4	4	8	0	7	0	7	1	0	2	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Luteibacter;Luteibacter sp. K20-81;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;NA;;	0	0	0	0	0	4	1	1	0	2	0	1	0	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rudaea;Rudaea sp. URHD0100;	0	0	0	1	0	0	1	3	0	5	0	8	0	0	5	1	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;;	6	0	0	0	0	0	0	0	0	6	0	1	2	2	6	1	1	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Luteimonas aestuarii;	0	0	0	0	0	5	0	2	0	1	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter sp. BF-GEL-BP12;	0	0	0	1	0	10	1	3	1	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter sp. RA15;	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;NA;;	1	0	0	0	0	3	3	1	0	0	4	19	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;;	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;;	0	2	1	0	2	0	0	5	3	0	0	0	0	5	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;;	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xylella;Xylella fastidiosa;	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	0
NA;NA;NA;NA;;NA;;;	8	0	0	0	2	0	0	0	0	76	46	9	2	38	17	18	17	10
Prokaryota;Bacteria;Proteobacteria;Oligoflexia;Bacteriovoracales;Bacteriovoracaceae;NA;Bacteriovoracaceae bacterium enrichment culture clone MRBiofilm-S-10H;	0	0	0	0	0	0	0	1	1	1	0	1	2	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;;	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Oligoflexia;Oligoflexales;NA;;;	0	2	26	9	57	10	36	15	13	0	1	0	1	0	0	1	0	0
Prokaryota;Bacteria;Proteobacteria;Oligoflexia;Oligoflexales;Oligoflexaceae;Oligoflexus;Oligoflexus tunisiensis;	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;NA;;	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
Prokaryota;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;NA;Synergistaceae bacterium enrichment culture clone LB1_2;	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Candidatus Phytoplasma;Phytoplasma sp. RYL-GD;	0	1	1	0	0	0	0	0	0	0	2	1	3	0	0	3	0	0
Prokaryota;Archaea;Thaumarchaeota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermosulfuriphilus;Thermosulfuriphilus ammonigenes;	0	0	4	0	0	0	0	0	4	0	0	0	0	2	0	0	0	1
NA;NA;NA;NA;;NA;;;	5	0	1	0	3	0	1	0	0	48	5	6	11	14	7	10	5	11
Prokaryota;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Lacunisphaera;;	10	0	0	0	4	0	0	0	0	27	16	16	3	13	26	11	15	8
Prokaryota;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Lacunisphaera;Lacunisphaera limnophila;	0	0	0	0	0	0	0	0	5	3	3	1	0	5	2	4	0	0
Prokaryota;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Lacunisphaera;Lacunisphaera parvula;	5	0	0	0	0	0	31	0	0	39	1	6	1	12	10	3	7	0
Prokaryota;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;NA;;	2	2	14	5	3	20	15	22	26	15	5	7	3	4	2	12	8	9
Prokaryota;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;;	5	13	19	11	3	17	28	34	52	26	14	7	6	22	9	21	6	21
Prokaryota;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;Opitutus sp.;	0	2	3	1	0	1	4	4	4	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;Opitutus sp. enrichment culture clone Ac-D3;	0	1	0	10	3	9	7	30	7	0	0	0	1	8	0	3	0	0
Prokaryota;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;Opitutus sp. enrichment culture clone Lt-B7;	1	23	21	5	3	5	8	14	20	3	1	0	0	1	1	1	1	1
Prokaryota;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;Opitutus sp. VeSm13;	5	18	45	5	20	6	22	16	35	30	4	17	0	6	7	16	11	13
Prokaryota;Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Cerasicoccus;;	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter;Candidatus Udaeobacter copiosus;	0	0	0	0	5	0	1	0	1	14	10	6	0	6	0	2	9	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;Candidatus Xiphinematobacter;;	1	0	0	1	0	0	4	2	1	9	0	1	3	9	2	1	3	3
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	166	5	8	8	4	14	22	13	20	977	400	176	86	289	146	320	266	127
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;bacterium Ellin506;	25	0	0	0	0	0	0	0	13	108	41	16	15	22	13	60	30	30
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;bacterium Ellin507;	38	0	0	6	120	0	16	2	1	223	73	41	85	171	53	139	141	123
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;bacterium Ellin511;	11	0	0	0	0	1	3	6	12	71	33	16	19	46	22	28	18	35
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Spartobacteria bacterium URHD0058;	0	79	213	197	1027	151	263	250	212	7	5	0	0	1	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;uncultivated soil bacterium clone C019;	24	86	100	26	32	26	33	29	89	61	21	14	0	16	15	43	16	18
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;unidentified eubacterium EA25;	7	14	37	15	7	9	25	48	33	16	2	8	0	12	4	0	8	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;unidentified eubacterium RB35;	2	0	0	1	51	0	0	5	0	4	2	1	0	4	1	4	2	2
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Terrimicrobium;Terrimicrobium sacchariphilum;	0	1	6	6	31	25	12	19	3	2	0	0	0	1	0	0	0	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;NA;;;	1	0	0	8	56	11	20	3	0	2	2	0	4	1	2	1	0	4
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;;	0	0	0	2	85	0	1	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;;	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;Luteolibacter luojiensis;	0	0	15	0	0	0	0	2	6	2	0	2	0	0	2	1	0	2
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA;;	2	0	0	0	0	0	0	0	3	37	3	4	8	11	4	10	1	14
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA;Verrucomicrobiaceae bacterium GAS474;	2	2	0	1	0	1	0	1	4	10	1	28	0	2	5	0	3	2
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA;Verrucomicrobiaceae bacterium ONA9;	0	10	3	2	0	0	0	0	14	0	1	0	0	0	0	1	0	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Persicirhabdus;Persicirhabdus sediminis;	0	4	35	7	11	13	5	15	35	2	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;;	0	0	1	1	0	15	6	14	3	15	0	1	2	1	0	0	1	2
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter debontii;	0	0	4	0	0	1	1	0	3	1	0	0	0	0	2	0	0	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter fluviatilis;	1	0	0	0	0	0	1	1	0	6	0	0	2	0	1	1	0	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseimicrobium;Roseimicrobium gellanilyticum;	1	0	2	1	0	1	4	2	6	16	5	0	0	10	4	3	5	5
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium;Verrucomicrobium sp. IMCC25901;	0	2	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium;Verrucomicrobium sp. IMCC25902;	0	0	2	0	0	0	1	2	2	0	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium;Verrucomicrobium spinosum;	0	2	11	3	1	2	13	16	17	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;NA;;	43	0	0	0	0	0	0	0	0	202	44	36	7	75	40	52	51	31
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;NA;bacterium Ellin5102;	1	0	0	0	0	0	0	0	2	10	7	2	0	2	1	4	4	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;NA;bacterium Ellin516;	19	0	0	0	0	0	0	0	3	68	17	57	2	25	53	13	19	15
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;NA;bacterium Ellin517;	2	1	5	3	6	1	8	5	2	19	5	0	2	5	2	2	5	0
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;NA;unidentified eubacterium RB01;	3	0	10	13	8	44	44	88	34	14	2	0	0	5	0	8	4	2
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;NA;unidentified eubacterium RB24;	0	4	9	3	3	0	0	4	11	0	0	0	0	1	0	0	2	4
Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;Pedosphaera;Pedosphaera parvula;	8	37	6	11	9	0	2	4	5	40	1	19	0	18	12	7	14	10
Eukaryota;Fungi;Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;Lophium;Lophium mytilinum;	0	0	0	0	1	0	1	1	5	1	0	0	0	1	0	4	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Gloniaceae;Cenococcum;Cenococcum geophilum;	0	15	11	10	16	3	10	27	17	0	1	53	0	0	2	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Tyrannosorus;Tyrannosorus pinicola;	0	0	0	0	0	5	258	3	0	0	4	0	0	0	0	1	0	0
Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Delitschiaceae;Delitschia;Delitschia didyma;	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;;;	0	0	0	0	0	0	1	4	5	4	1	0	0	0	0	0	0	0
